"Country or Area","Year","Area","Type of housing unit","City","Availability of ICT","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Tokelau","2011","Total","Unknown (type of housing unit)","Fakaofo","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Fakaofo","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","NUKUNONU","All households","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","NUKUNONU","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","NUKUNONU","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","NUKUNONU","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","NUKUNONU","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","NUKUNONU","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","NUKUNONU","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tonga","2006","Total","Total","Neiafu Vava'u","All households","Census - de jure - complete tabulation","Final figure, complete","2009","735",""
"Tonga","2006","Total","Total","Neiafu Vava'u","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","400",""
"Tonga","2006","Total","Total","Neiafu Vava'u","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","430",""
"Tonga","2006","Total","Total","Neiafu Vava'u","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2009","537",""
"Tonga","2006","Total","Total","Neiafu Vava'u","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2009","124",""
"Tonga","2006","Total","Total","Neiafu Vava'u","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2009","39",""
"Tonga","2006","Total","Total","Neiafu Vava'u","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2009","210",""
"Tonga","2006","Total","Total","NUKU'ALOFA","All households","Census - de jure - complete tabulation","Final figure, complete","2009","3978",""
"Tonga","2006","Total","Total","NUKU'ALOFA","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","3583",""
"Tonga","2006","Total","Total","NUKU'ALOFA","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","2469",""
"Tonga","2006","Total","Total","NUKU'ALOFA","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2009","3529",""
"Tonga","2006","Total","Total","NUKU'ALOFA","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2009","1234",""
"Tonga","2006","Total","Total","NUKU'ALOFA","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2009","540",""
"Tonga","2006","Total","Total","NUKU'ALOFA","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2009","1817",""
"Tonga","2006","Total","Total","Ohonua 'Eua","All households","Census - de jure - complete tabulation","Final figure, complete","2009","274",""
"Tonga","2006","Total","Total","Ohonua 'Eua","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","188",""
"Tonga","2006","Total","Total","Ohonua 'Eua","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","151",""
"Tonga","2006","Total","Total","Ohonua 'Eua","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2009","171",""
"Tonga","2006","Total","Total","Ohonua 'Eua","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2009","26",""
"Tonga","2006","Total","Total","Ohonua 'Eua","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2009","3",""
"Tonga","2006","Total","Total","Ohonua 'Eua","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2009","29",""
"Tonga","2006","Total","Total","Pangai Ha'apai","All households","Census - de jure - complete tabulation","Final figure, complete","2009","264",""
"Tonga","2006","Total","Total","Pangai Ha'apai","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","180",""
"Tonga","2006","Total","Total","Pangai Ha'apai","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","139",""
"Tonga","2006","Total","Total","Pangai Ha'apai","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2009","170",""
"Tonga","2006","Total","Total","Pangai Ha'apai","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2009","20",""
"Tonga","2006","Total","Total","Pangai Ha'apai","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2009","5",""
"Tonga","2006","Total","Total","Pangai Ha'apai","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2009","60",""
"Uruguay","2011","Total","Total","MONTEVIDEO","All households","Census - de jure - complete tabulation","Final figure, complete","2013","470821","41"
"Uruguay","2011","Total","Total","MONTEVIDEO","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","425760","41"
"Uruguay","2011","Total","Total","MONTEVIDEO","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","446190","41"
"Uruguay","2011","Total","Total","MONTEVIDEO","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","333524","41"
"Uruguay","2011","Total","Total","MONTEVIDEO","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2013","404418","41"
"Uruguay","2011","Total","Total","MONTEVIDEO","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","298564","41"
